ORDERDATE,CITY,PRODUCTLINE,STATUS,QUANTITYORDERED,PRICEEACH,SALES,CITY_TOP,CITY_TOP_Madrid,CITY_TOP_Manchester,CITY_TOP_Melbourne,CITY_TOP_NYC,CITY_TOP_Nantes,CITY_TOP_New Bedford,CITY_TOP_Other,CITY_TOP_Paris,CITY_TOP_San Francisco,CITY_TOP_San Rafael,CITY_TOP_Singapore,PRODUCTLINE_Classic Cars,PRODUCTLINE_Motorcycles,PRODUCTLINE_Planes,PRODUCTLINE_Ships,PRODUCTLINE_Trains,PRODUCTLINE_Trucks and Buses,PRODUCTLINE_Vintage Cars,STATUS_Cancelled,STATUS_Disputed,STATUS_In Process,STATUS_On Hold,STATUS_Resolved,STATUS_Shipped,SALES_LOG1P,PRICEEACH_LOG1P,QUANTITYORDERED_YJ,SALES_LOG1P_STD,PRICEEACH_LOG1P_STD,QUANTITYORDERED_YJ_STD,SALES_MM,PRICEEACH_MM,QUANTITYORDERED_MM
2003-09-28,Madrid,Ships,Shipped,31.0,87.48,2711.88,Madrid,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.905766080202622,4.482776537774025,11.009728365329204,-0.27389442570821576,0.279564784350523,-0.388150126800217,0.22072114563598255,0.8130394528566736,0.30743432084963496
2003-09-28,Madrid,Ships,Shipped,40.0,100.0,5456.4,Madrid,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.60472776484807,4.61512051684126,12.961139346341028,1.08954911372702,0.7447315744112115,0.5816739001387327,0.552041637646406,1.0,0.5589714924538818
2003-09-28,Madrid,Ships,Shipped,50.0,60.06,3003.0,Madrid,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.007700012884026,4.111856987306732,14.925497315272617,-0.07505496852940713,-1.0241549456869776,1.5579323994073224,0.2558653681718265,0.40357793507152884,0.8384572386808227
2003-09-28,Madrid,Classic Cars,Shipped,35.050383351588174,100.0,7036.89,Madrid,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.859063688319207,4.61512051684126,11.913498472712774,1.585674551388054,0.7447315744112115,0.06101100506720186,0.7428395638475466,1.0,0.42063676220201485
2003-09-28,Madrid,Classic Cars,Shipped,42.0,100.0,5393.64,Madrid,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.593161147013522,4.61512051684126,13.369046010543581,1.0669864601423236,0.7447315744112115,0.7843978201850537,0.5444652038515807,1.0,0.6148686416992699
2003-09-28,Madrid,Trains,Shipped,29.0,88.74,2573.46,Madrid,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.853395082368021,4.496916600547837,10.54555133395328,-0.37605295631148417,0.32926472278451313,-0.6188396341166861,0.20401098046900146,0.8318549711794043,0.2515371716042467
2003-09-28,Madrid,Trains,Shipped,31.0,57.41,1779.71,Madrid,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.48476744016058,4.067487108052218,11.009728365329204,-1.0951238127918754,-1.1801075961488263,-0.388150126800217,0.1081888911662186,0.3640056147895947,0.30743432084963496
2003-09-28,Madrid,Vintage Cars,Shipped,22.0,83.38,1834.36,Madrid,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.514995926532958,4.435330406696193,8.805943150564206,-1.0361580134401822,0.11279962699446867,-1.4834006262023,0.1147862797399472,0.751814353552549,0.055897149245388134
2003-10-02,Glendale,Vintage Cars,Shipped,31.0,91.17,2826.27,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.947066860738264,4.523634698005573,11.009728365329204,-0.1933302350923627,0.4231743340757804,-0.388150126800217,0.23453039136240184,0.8681420422303856,0.30743432084963496
2003-10-02,Glendale,Ships,Shipped,36.0,64.33,2315.88,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.747976731981978,4.179451348852659,12.119023021201402,-0.5816893623251833,-0.7865721526643598,0.16315383770961095,0.1729157316342162,0.46734163605411694,0.4471771939631053
2003-10-04,Frankfurt,Classic Cars,Shipped,41.0,92.4,3788.4,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.239962974198262,4.536891345234797,13.166125611826143,0.3780134056184938,0.46976921570203345,0.6835492136397722,0.3506794392753297,0.886509572021623,0.5869200670765757
2003-10-04,Frankfurt,Classic Cars,Shipped,23.0,100.0,2807.61,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.940444978020514,4.61512051684126,9.067037908070397,-0.20624734258015648,0.7447315744112115,-1.353640175122944,0.23227774230868226,1.0,0.0838457238680822
2003-10-04,Frankfurt,Classic Cars,Shipped,23.0,100.0,3786.49,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.239458809550113,4.61512051684126,9.067037908070397,0.3770299468003202,0.7447315744112115,-1.353640175122944,0.35044886265729086,1.0,0.0838457238680822
2003-10-04,Frankfurt,Classic Cars,Shipped,29.0,100.0,3984.6,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.290443144507917,4.61512051684126,10.54555133395328,0.47648355582880453,0.7447315744112115,-0.6188396341166861,0.3743648489398412,1.0,0.2515371716042467
2003-10-04,Frankfurt,Classic Cars,Shipped,31.0,58.78,1822.18,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.5083375081477435,4.090671156855792,11.009728365329204,-1.0491463899558167,-1.0986195704858674,-0.388150126800217,0.1133159010971656,0.38446375772780217,0.30743432084963496
2003-10-04,Frankfurt,Classic Cars,Shipped,22.0,76.61,1685.42,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.430363217859262,4.351696284866048,8.805943150564206,-1.2012484932203265,-0.18116022116385794,-1.4834006262023,0.0968061323626162,0.6507182749454947,0.055897149245388134
2003-10-04,Frankfurt,Classic Cars,Shipped,33.0,100.0,5521.89,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.616656552990916,4.61512051684126,11.461717832632248,1.1128182420411212,0.7447315744112115,-0.16351766875873364,0.5599476390680618,1.0,0.3633314700950231
2003-10-04,Frankfurt,Classic Cars,Shipped,49.0,78.8,3861.2,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.258992248286624,4.379523504455763,14.736931873780104,0.4151332383444908,-0.08335223243559259,1.464218006289084,0.35946790932413925,0.6834214377445271,0.8105086640581285
2003-10-05,Oslo,Classic Cars,Shipped,27.0,72.02,1944.54,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.573294852480532,4.29073337622749,10.068010317854855,-0.9224360517284269,-0.3954345744365064,-0.8561708553548468,0.1280872911407417,0.5821760296269749,0.19564002235885858
2003-10-05,Oslo,Classic Cars,Shipped,48.0,34.36,1649.28,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.4087002494674215,3.5655812377694427,14.546755227281093,-1.2435057942250691,-2.9442221727057594,1.3697028667658944,0.09244328473124289,0.01980109309201683,0.7825600894354343
2003-10-05,Oslo,Classic Cars,Shipped,22.0,51.32,1129.04,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.030008309309972,3.9573787071489432,8.805943150564206,-1.982208774068347,-1.567120075053294,-1.4834006262023,0.029639525690134505,0.27306394289639524,0.055897149245388134
2003-10-05,Oslo,Classic Cars,Shipped,50.0,100.0,7723.5,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.952152374752105,4.61512051684126,14.925497315272617,1.767259852699425,0.7447315744112115,1.5579323994073224,0.8257276328065182,1.0,0.8384572386808227
2003-10-05,Oslo,Classic Cars,Shipped,22.0,96.37,2120.14,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.659708958987003,4.578518154990665,8.805943150564206,-0.753870652765133,0.6160804390087369,-1.4834006262023,0.14928585351122187,0.9457933876892752,0.055897149245388134
2003-10-05,Oslo,Classic Cars,Shipped,32.0,100.0,3424.64,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.139043594553794,4.61512051684126,11.237179911736995,0.18115300653973865,0.7447315744112115,-0.2751098821684491,0.3067660620094647,1.0,0.335382895472329
2003-10-05,Oslo,Classic Cars,Shipped,39.0,100.0,6446.7,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.771478757049502,4.61512051684126,12.754015005493859,1.414825259767537,0.7447315744112115,0.4787359930181514,0.6715913888735504,1.0,0.5310229178311876
2003-10-05,Oslo,Classic Cars,Shipped,23.0,100.0,4011.66,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.297209642032676,4.61512051684126,9.067037908070397,0.4896827590718524,0.7447315744112115,-1.353640175122944,0.37763155222996186,1.0,0.0838457238680822
2003-10-05,Oslo,Classic Cars,Shipped,37.0,100.0,5917.78,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.685885625559347,4.61512051684126,12.33304085962557,1.2478613120806479,0.7447315744112115,0.26951771693185156,0.6077397737881609,1.0,0.47512576858579947
2003-10-05,Oslo,Classic Cars,Shipped,47.0,100.0,7488.04,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.921195897402148,4.61512051684126,14.35492029635209,1.7068739832395252,0.7447315744112115,1.2743635830212399,0.7973027267942558,1.0,0.7546115148127404
2003-10-05,Oslo,Classic Cars,Shipped,22.0,100.0,3223.44,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.078514570741257,4.61512051684126,8.805943150564206,0.06308085998511397,0.7447315744112115,-1.4834006262023,0.28247704863280976,1.0,0.055897149245388134
2003-10-06,Liverpool,Classic Cars,Shipped,48.0,74.48,3575.04,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.182011321913173,4.32386772050035,14.546755227281093,0.26496886019712035,-0.2789729365531423,1.3697028667658944,0.3249224616707416,0.6189110892094496,0.7825600894354343
2003-10-06,Liverpool,Vintage Cars,Shipped,38.0,89.27,3392.26,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.129546390200918,4.502805179310063,12.544675977743431,0.16262709560344343,0.34996208506838966,0.3746974174111126,0.30285712436962337,0.8397694352357912,0.5030743432084936
2003-10-06,Helsinki,Planes,Shipped,44.0,85.87,3778.28,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.237288794280264,4.464412748271829,13.768958087112637,0.3727969632689666,0.21501915804932992,0.9831485417366043,0.34945774536195123,0.7889974016665173,0.670765790944658
2003-10-06,Helsinki,Planes,Shipped,44.0,77.11,3392.84,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.12971730266763,4.358118089622206,13.768958087112637,0.1629604894126713,-0.15858865934538668,0.9831485417366043,0.302927142400232,0.6581847504703879,0.670765790944658
2003-10-06,Helsinki,Planes,Shipped,34.0,49.16,1671.44,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.422038916919418,3.9152178963246653,11.683463549954297,-1.2174864567397456,-1.715308222150805,-0.05331314156158311,0.09511845638346295,0.24080876862885636,0.39128004471771716
2003-10-06,Liverpool,Classic Cars,Shipped,23.0,72.7,1672.1,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.422433472063617,4.300002799195291,9.067037908070397,-1.2167168098848082,-0.36285411435032255,-1.353640175122944,0.09519813207346586,0.5923304363408297,0.0838457238680822
2003-10-06,Helsinki,Vintage Cars,Shipped,37.0,67.93,2513.41,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.8297934625674,4.23309149689756,12.33304085962557,-0.4220919263212443,-0.5980360691924349,0.26951771693185156,0.19676169988615783,0.5211002598333483,0.47512576858579947
2003-10-06,Liverpool,Classic Cars,Shipped,49.0,100.0,5298.86,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.57543568409699,4.61512051684126,14.736931873780104,1.0324099326617022,0.7447315744112115,1.464218006289084,0.5330232918841882,1.0,0.8105086640581285
2003-10-06,Helsinki,Planes,Shipped,43.0,86.4,3715.2,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.220456919798654,4.470495282661489,13.569968697266269,0.3399635318768327,0.23639824168739085,0.8842535917456676,0.3418426809295486,0.7969118657229042,0.6428172163219641
2003-10-06,Helsinki,Ships,Shipped,44.0,79.14,3482.16,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.15569520672119,4.383775105207999,13.768958087112637,0.21363480565628526,-0.06840857207056557,0.9831485417366043,0.31370991911396373,0.6884986411014544,0.670765790944658
2003-10-06,Helsinki,Planes,Shipped,23.0,72.62,1670.26,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.421333111943502,4.298916727950875,9.067037908070397,-1.2188632492816749,-0.36667147180098364,-1.353640175122944,0.09497600590739708,0.5911358002568468,0.0838457238680822
2003-10-06,Helsinki,Vintage Cars,Shipped,29.0,100.0,3622.97,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.19532538898291,4.61512051684126,10.54555133395328,0.2909402104565403,0.7447315744112115,-0.6188396341166861,0.33070860685534936,1.0,0.2515371716042467
2003-10-06,Helsinki,Vintage Cars,Shipped,34.0,55.89,1900.26,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.550272103257238,4.041119578762556,11.683463549954297,-0.967345836310483,-1.2727850193905126,-0.05331314156158311,0.12274177666599873,0.34130752919391927,0.39128004471771716
2003-10-06,Helsinki,Planes,Shipped,38.0,100.0,6531.44,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.784535812507581,4.61512051684126,12.544675977743431,1.4402952652048104,0.7447315744112115,0.3746974174111126,0.6818212645869587,1.0,0.5030743432084936
2003-10-06,Helsinki,Planes,Shipped,35.050383351588174,100.0,2353.4,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.764041196919263,4.61512051684126,11.913498472712774,-0.5503528936540347,0.7447315744112115,0.06101100506720186,0.17744517389014114,1.0,0.42063676220201485
2003-10-06,Helsinki,Ships,Shipped,32.0,91.43,2925.76,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.981651288113149,4.526451601276686,11.237179911736995,-0.12586743261661248,0.4330752745021634,-0.2751098821684491,0.24654089802663348,0.8720246095033302,0.335382895472329
2003-10-06,Helsinki,Classic Cars,Shipped,32.0,100.0,4526.08,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.417832419027109,4.61512051684126,11.237179911736995,0.7249779828511365,0.7447315744112115,-0.2751098821684491,0.43973271655013524,1.0,0.335382895472329
2003-10-06,Liverpool,Classic Cars,Shipped,45.0,100.0,5548.95,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.62154419769089,4.61512051684126,13.966075138951927,1.1223524235787175,0.7447315744112115,1.0811129658652374,0.5632143423581825,1.0,0.6987143655673522
2003-10-06,Liverpool,Vintage Cars,Shipped,43.0,100.0,7310.0,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.897135342293316,4.61512051684126,13.569968697266269,1.6599397819248949,0.7447315744112115,0.8842535917456676,0.7758096058122496,1.0,0.6428172163219641
2003-10-08,Madrid,Planes,Shipped,48.0,100.0,4954.08,Madrid,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.508168591941525,4.61512051684126,14.546755227281093,0.9011940388141216,0.7447315744112115,1.3697028667658944,0.49140119430962004,1.0,0.7825600894354343
2003-10-08,Madrid,Vintage Cars,Shipped,20.0,41.02,883.5186,Madrid,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.785043542208585,3.7381456954168546,8.268807419728406,-2.4600541788033214,-2.33768717649237,-1.7503495890608907,0.0,0.11925454708359473,0.0
2003-10-10,San Francisco,Motorcycles,Shipped,27.0,80.34,2169.18,San Francisco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.682565392403157,4.398637900479079,10.068010317854855,-0.7092852954267042,-0.016168350669446052,-0.8561708553548468,0.15520599871992546,0.7064181823611984,0.19564002235885858
2003-10-10,San Francisco,Classic Cars,Shipped,21.0,81.21,1705.41,San Francisco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.44214702743064,4.409276949164042,8.539972716394377,-1.1782621702458695,0.021226113067883627,-1.6155842205467048,0.09921934000376598,0.7194098497745123,0.027948574622694067
2003-10-10,San Francisco,Classic Cars,Shipped,41.0,100.0,8296.35,San Francisco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.023691465696468,4.61512051684126,13.166125611826143,1.9068090061192418,0.7447315744112115,0.6835492136397722,0.8948825101068008,1.0,0.5869200670765757
2003-10-10,San Francisco,Motorcycles,Shipped,44.0,100.0,5355.68,San Francisco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.586099659170493,4.61512051684126,13.768958087112637,1.0532118281562206,0.7447315744112115,0.9831485417366043,0.5398826444689871,1.0,0.670765790944658
2003-10-10,San Francisco,Classic Cars,Shipped,50.0,69.8,3490.0,San Francisco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.157943507105037,4.259859000699674,14.925497315272617,0.21802049760536746,-0.503952802924306,1.5579323994073224,0.31465636973460476,0.5490248782964489,0.8384572386808227
2003-10-10,San Francisco,Classic Cars,Shipped,23.0,67.1,1543.3,San Francisco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.3423260122289555,4.220977213155467,9.067037908070397,-1.3729800228355165,-0.6406157356185977,-1.353640175122944,0.07964930044864896,0.5087059104620255,0.0838457238680822
2003-10-10,San Francisco,Motorcycles,Shipped,31.0,71.6,2219.6,San Francisco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.705532708620165,4.28496492183075,11.009728365329204,-0.6644836423430596,-0.41570971981338845,-0.388150126800217,0.16129273855318066,0.5759041901860644,0.30743432084963496
2003-10-10,San Francisco,Motorcycles,Shipped,49.0,100.0,5205.27,San Francisco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.55761894744439,4.61512051684126,14.736931873780104,0.9976553602488683,0.7447315744112115,1.464218006289084,0.5217250376002859,1.0,0.8105086640581285
2003-10-10,San Francisco,Motorcycles,Shipped,35.0,35.4,1239.0,San Francisco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.122866658599083,3.594568774642695,11.902530119204657,-1.801072784496785,-2.842335864207763,0.05555988642964223,0.04291397852759468,0.035331362183794734,0.41922861934041133
2003-10-10,San Francisco,Motorcycles,Shipped,38.0,100.0,6238.84,San Francisco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.738709820009095,4.61512051684126,12.544675977743431,1.3509038796927961,0.7447315744112115,0.3746974174111126,0.6464983753523202,1.0,0.5030743432084936
2003-10-10,San Francisco,Motorcycles,Shipped,42.0,51.48,2162.16,San Francisco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.6793253945534214,3.9604321446358335,13.369046010543581,-0.7156054618006984,-1.5563877567080362,0.7843978201850537,0.15435853910807595,0.27545321506436093,0.6148686416992699
2003-10-10,San Francisco,Motorcycles,Shipped,21.0,64.66,1357.86,San Francisco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.214401391920327,4.184489912073446,8.539972716394377,-1.622518732790669,-0.7688624518041436,-1.6155842205467048,0.057262845972670284,0.4722695099005465,0.027948574622694067
2003-10-10,San Francisco,Classic Cars,Shipped,24.0,73.42,1762.08,San Francisco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.474817558566314,4.309724722918476,9.323544176118064,-1.114532747610282,-0.3286831903430331,-1.226160139275199,0.10606058447720054,0.6030821610966759,0.11179429849077627
